ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
1050633760,This Is My Generation,Photobooks,Photography,USD,2016-06-26,1000.0,2016-05-27 17:39:27,50.0,0,1,US,50.0,50.0,1000.0
1172719428,Split Lip Magazine: 2012-2013 Anthology,Publishing,Publishing,USD,2013-08-01,800.0,2013-07-02 11:20:50,1068.0,1,25,US,1068.0,1068.0,800.0
754281836,Darkest Light.... Kickstarter Limited Edition.,Fiction,Publishing,GBP,2014-09-22,3000.0,2014-08-22 11:33:26,1129.0,0,23,GB,1871.86,1841.22,4892.53
905317655,Bruce Cox MD - A Retrospective Brucified Coxumentary,Documentary,Film & Video,USD,2015-08-25,2000.0,2015-07-26 23:15:12,2040.0,1,22,US,2040.0,2040.0,2000.0
768880375,Theo Broma Bakery: featuring Ponnie's Potica,Food,Food,USD,2013-12-02,20000.0,2013-11-07 16:41:15,575.0,0,10,US,575.0,575.0,20000.0
117513605,Aspects of Fantasy: A D20/Fate Fantasy Roleplaying Game,Games,Games,USD,2014-02-07,4500.0,2014-01-08 01:48:02,1657.0,0,72,US,1657.0,1657.0,4500.0
2116756439,Small Shields - A Billion Stars in Your Hand,Design,Design,USD,2017-01-13,805.0,2016-12-14 19:17:46,250.0,0,6,US,0.0,250.0,805.0
1775148841,2320: A Modern Day Tom & Huck Adventure,Documentary,Film & Video,USD,2017-08-18,10000.0,2017-07-27 18:42:17,10100.87,1,126,US,218.0,10100.87,10000.0
23467939,Quest for the best cheesecake,Food,Food,USD,2014-09-08,1000.0,2014-07-10 07:57:17,1.0,0,1,US,1.0,1.0,1000.0
801683130,Chris Bathgate - Tours Green,Music,Music,USD,2011-08-20,10000.0,2011-07-21 01:08:11,12736.33,1,173,US,12736.33,12736.33,10000.0
330954382,To Grow Up Like.......,Children's Books,Publishing,USD,2015-01-30,6000.0,2014-12-31 02:38:52,206.0,0,3,US,206.0,206.0,6000.0
1015637367,INKKAS - Shoes That Bring The World Together,Footwear,Fashion,USD,2014-12-28,25000.0,2014-11-28 00:55:16,105270.0,1,848,US,105270.0,105270.0,25000.0
1099992468,"""MALICE"" Feature Film",Narrative Film,Film & Video,USD,2011-05-24,5000.0,2011-04-24 01:37:52,496.0,0,18,US,496.0,496.0,5000.0
1869698740,cube in hell,Mobile Games,Games,EUR,2017-04-05,3200.0,2017-03-06 02:18:22,3.0,0,3,FR,0.0,3.19,3401.61
103721613,"Start-X: Smart Phone Remote Starter, No Monthly Fees.",Technology,Technology,USD,2017-11-27,2000.0,2017-11-20 21:40:54,197.0,0,4,US,187.0,197.0,2000.0
1575227607,Operation Armaghan,Horror,Film & Video,USD,2017-12-29,8500.0,2017-10-30 06:48:16,1.0,0,1,US,0.0,1.0,8500.0
1051375483,Crazy Venus Fly Trap - Hard Enamel Pin,Art,Art,USD,2017-10-10,300.0,2017-09-20 18:21:50,45.0,0,5,US,9.0,45.0,300.0
1565198481,Heroes Doc,Documentary,Film & Video,USD,2012-07-16,10000.0,2012-06-21 17:56:09,10352.0,1,121,US,10352.0,10352.0,10000.0
1701298010,The Flower Shop,Film & Video,Film & Video,USD,2013-12-25,16000.0,2013-11-25 06:03:27,17086.0,1,149,US,17086.0,17086.0,16000.0
109193604,The Imitation of Christ: reviving a classic translation,Poetry,Publishing,USD,2016-02-12,1800.0,2016-01-23 20:42:12,650.0,0,7,US,650.0,650.0,1800.0
805275257,Of Gods & Heroes - Mythic Tabletop Role-Playing,Tabletop Games,Games,USD,2014-05-19,2500.0,2014-04-21 16:58:04,2783.0,1,88,US,2783.0,2783.0,2500.0
539197142,Larisa Gosla's FIRST ALBUM!!,Music,Music,USD,2013-12-17,10500.0,2013-11-17 22:22:53,2734.0,0,36,US,2734.0,2734.0,10500.0
952984683,Original Country Music With Heart and Soul,Country & Folk,Music,USD,2015-05-30,5000.0,2015-04-15 19:47:16,315.0,0,8,US,315.0,315.0,5000.0
1773459754,Reinventing Parental Monitoring with Artificial Intelligence,Apps,Technology,USD,2015-04-29,50000.0,2015-03-30 12:49:33,2086.0,0,40,US,2086.0,2086.0,50000.0
595769852,"UNIQUE ART CREATED FOR YOU, BY ME, G",Painting,Art,CAD,2015-03-22,1700.0,2015-02-20 22:50:44,477.0,0,9,CA,383.55,381.33,1359.02
158649513,NbSX,Indie Rock,Music,USD,2011-02-11,3500.0,2011-01-11 09:43:16,4031.16,1,41,US,4031.16,4031.16,3500.0
1923182646,Sevensixtwo Watch Company - Affordable Luxury Watches,Design,Design,GBP,2017-04-26,5000.0,2017-03-30 16:36:42,2954.0,0,26,GB,2359.89,3822.22,6469.56
686685339,SkyRider & the Journey to the AirCitadel,Video Games,Games,USD,2015-08-09,40000.0,2015-07-10 00:01:25,8217.0,0,255,US,8217.0,8217.0,40000.0
200342200,Strewth Step-In Snowboard Bindings,Product Design,Design,AUD,2014-09-21,50000.0,2014-08-21 02:44:35,14107.0,0,59,AU,13171.29,12401.76,43956.04
793323402,Writer's Block - A Short Film,Shorts,Film & Video,USD,2013-08-16,2000.0,2013-07-17 00:58:19,30.0,0,2,US,30.0,30.0,2000.0
1332369696,My Story in a Late Style of Fire,Documentary,Film & Video,USD,2012-03-22,12000.0,2012-02-21 17:04:47,12523.0,1,153,US,12523.0,12523.0,12000.0
449462048,Cupcake Wars Winners: Dreamy Creations Cupcake Truck,Food Trucks,Food,USD,2014-07-06,10000.0,2014-06-02 07:08:50,2070.5,0,25,US,2070.5,2070.5,10000.0
1933295967,Black Mantis,Shorts,Film & Video,USD,2015-08-25,3500.0,2015-07-26 01:45:09,695.0,0,9,US,695.0,695.0,3500.0
372892318,Pagels Pew Pew Stickers,Art,Art,USD,2016-10-09,500.0,2016-09-09 12:46:44,0.0,0,0,US,0.0,0.0,500.0
127091080,formally publish novella NO REMORSE/pen name Thomas Trighton,Fiction,Publishing,USD,2015-04-09,10000.0,2015-03-10 21:17:41,0.0,0,0,US,0.0,0.0,10000.0
1762453261,Original Man Beard Oil,DIY,Crafts,USD,2017-04-12,500.0,2017-03-13 21:11:17,150.0,0,5,US,0.0,150.0,500.0
1378884673,Made in Taiwan - A Documentary Film,Documentary,Film & Video,USD,2012-03-24,3000.0,2012-01-24 22:11:29,3340.0,1,35,US,3340.0,3340.0,3000.0
876171379,Oracle Deck Feat. Art by Rob Carlos,Art,Art,USD,2011-07-21,8000.0,2011-05-22 19:13:41,1136.0,0,17,US,1136.0,1136.0,8000.0
874226041,"Fund ""The Red Door"" craft shop!",Crafts,Crafts,USD,2017-03-01,2500.0,2017-01-30 18:09:44,0.0,0,0,US,0.0,0.0,2500.0
1165063959,Lofty Local Market,Farmer's Markets,Food,CAD,2015-08-23,1500.0,2015-08-09 23:56:01,1710.0,1,32,CA,1302.32,1288.52,1130.28
977359065,"8 Song, Self Released Album (EP) - A Map and A Pocket Knife",Rock,Music,USD,2015-01-13,950.0,2014-12-05 06:19:42,970.77,1,32,US,970.77,970.77,950.0
1231506744,Family Greenhouse and Nursery,Small Batch,Food,USD,2015-01-07,5500.0,2014-12-08 23:17:48,0.0,0,0,US,0.0,0.0,5500.0
370076935,Classical Music by Marquita,Classical Music,Music,USD,2013-10-01,700.0,2013-08-23 12:14:17,725.0,1,13,US,725.0,725.0,700.0
660004587,Super ZETT Comicbook,Comic Books,Comics,EUR,2015-10-01,5000.0,2015-08-05 19:07:42,21.0,0,3,DE,22.99,23.44,5579.98
1447089593,Website Categorization API,Web,Technology,USD,2015-10-05,3500.0,2015-08-31 18:22:36,155.0,0,4,US,155.0,155.0,3500.0
1551208548,New Bernie Pearl Blues CD,Blues,Music,USD,2013-10-31,5000.0,2013-10-01 22:28:35,6317.0,1,76,US,6317.0,6317.0,5000.0
951695828,Company Premiere & First Tour,Dance,Dance,USD,2013-08-23,3500.0,2013-08-03 00:47:39,3775.0,1,46,US,3775.0,3775.0,3500.0
632836372,Blind Bag Stickers: North America,Mixed Media,Art,USD,2015-03-09,800.0,2015-02-06 21:17:00,2277.0,1,82,US,2277.0,2277.0,800.0
478446242,THANK YOU FOR HELPING TO SPREAD THE AWESOME SAUCE AROUND,Food,Food,USD,2013-06-14,7000.0,2013-05-14 04:12:52,7840.0,1,69,US,7840.0,7840.0,7000.0
699835996,Wade's Kitchen,Food Trucks,Food,USD,2015-11-09,6000.0,2015-09-10 01:19:08,6820.6,1,78,US,6820.6,6820.6,6000.0
1849311829,Help Build My Food Truck Dream,Food Trucks,Food,USD,2014-11-29,45000.0,2014-09-30 18:27:28,0.0,0,0,US,0.0,0.0,45000.0
1546586374,"Lacuna: library + public art space built with 50,000 books",Public Art,Art,USD,2015-04-23,10000.0,2015-03-24 17:26:40,11207.0,1,198,US,11207.0,11207.0,10000.0
1486472659,Piecing Together Forgiveness,Nonfiction,Publishing,USD,2014-10-11,3000.0,2014-09-27 22:10:50,100.0,0,1,US,100.0,100.0,3000.0
1570453083,Learn Python & Swift 3 from ZERO to HERO,Technology,Technology,AUD,2016-07-23,32500.0,2016-06-22 15:57:14,81754.66,1,633,AU,40087.01,61460.43,24432.42
1093703020,Nocturne,Horror,Film & Video,DKK,2017-11-19,10000.0,2017-09-20 21:46:55,1205.0,0,4,DK,0.0,192.31,1595.91
271545735,Creation Manifestation for Kate Griffler / 121 Dance Project,Dance,Dance,USD,2011-03-04,3000.0,2011-02-02 06:12:41,3171.0,1,26,US,3171.0,3171.0,3000.0
672898131,WineShark Red Wine Hyperaerator,Product Design,Design,USD,2013-11-24,40000.0,2013-10-24 05:38:23,40086.0,1,294,US,40086.0,40086.0,40000.0
1264634357,Face Tone,Mobile Games,Games,AUD,2015-04-16,250000.0,2015-02-15 23:11:14,0.0,0,0,AU,0.0,0.0,195312.5
2052448372,Plan and Prep: Surviving the Zombie Apocalypse,Nonfiction,Publishing,USD,2012-05-26,3600.0,2012-04-26 01:36:18,25.0,0,1,US,25.0,25.0,3600.0
1391077740,50 Shades of Red,Couture,Fashion,USD,2014-08-31,1000.0,2014-07-28 20:47:22,1087.0,1,23,US,1087.0,1087.0,1000.0
454581798,JET METAL,Comics,Comics,GBP,2013-04-22,4000.0,2013-03-20 18:21:04,4702.0,1,172,GB,7100.04,7276.39,6190.03
375124602,"1,776 ft",Documentary,Film & Video,USD,2013-05-24,15000.0,2013-04-24 01:55:37,1425.0,0,7,US,1425.0,1425.0,15000.0
1859848616,World Premiere Event - Jimmy Earl's Defense by DenmanTurner Entertainment Group,Theater,Theater,USD,2010-07-16,4500.0,2010-06-16 21:07:40,0.0,0,0,US,0.0,0.0,4500.0
226459986,c/dock - For the Apple iPhone,Product Design,Design,USD,2011-08-20,20000.0,2011-07-06 00:15:22,21969.0,1,322,US,21969.0,21969.0,20000.0
1533793771,D-Max Art      Painting through disability,Painting,Art,USD,2015-04-29,1000.0,2015-03-30 20:02:50,0.0,0,0,US,0.0,0.0,1000.0
1559674095,Apocalypse: Full Length Album from OvM,Electronic Music,Music,USD,2016-09-01,500.0,2016-08-02 23:06:18,504.0,1,6,US,0.0,504.0,500.0
1811683757,A Modern Translation of The Compleat Angler,Publishing,Publishing,USD,2011-05-24,1000.0,2011-04-09 00:22:23,35.0,0,2,US,35.0,35.0,1000.0
319580535,Game Services AIR Native Extension,Software,Technology,AUD,2014-08-14,5000.0,2014-06-30 23:59:01,6122.0,1,68,AU,5770.91,5706.56,4660.7
267655546,Here be Dragons : Lord of the Night,Painting,Art,USD,2017-03-01,300.0,2017-01-30 17:00:41,1080.0,1,18,US,128.0,1080.0,300.0
742033310,"Redneckz ""Dem Country Boyz"" - Music Video",Film & Video,Film & Video,USD,2013-05-28,5000.0,2013-05-03 21:02:05,5002.0,1,33,US,5002.0,5002.0,5000.0
732750202,The Worst Year of My Life,Narrative Film,Film & Video,USD,2012-08-09,5000.0,2012-07-10 00:18:11,5054.56,1,81,US,5054.56,5054.56,5000.0
1652268490,Creating A Better Form Of Pinterest For Everyone,Web,Technology,USD,2015-08-24,50000.0,2015-06-25 18:00:33,0.0,0,0,US,0.0,0.0,50000.0
1302457605,cirque de lights,Design,Design,GBP,2015-04-09,1000.0,2015-03-10 16:37:01,26.0,0,2,GB,39.15,37.94,1459.13
2056822486,"Mariachi Sonidos del Monte - FIRST ALBUM ""El Principio""",Latin,Music,USD,2016-06-22,10000.0,2016-05-23 18:13:58,12260.0,1,113,US,12260.0,12260.0,10000.0
615586121,SherWire - An iPhone Cable With Lifetime Warranty,Product Design,Design,USD,2014-04-29,15000.0,2014-03-29 13:47:26,6386.0,0,101,US,6386.0,6386.0,15000.0
1976426883,Custom knife shop.,DIY,Crafts,USD,2014-09-28,10000.0,2014-08-29 07:16:53,0.0,0,0,US,0.0,0.0,10000.0
1208552250,Animal Plush Pillows!,Crafts,Crafts,GBP,2015-03-20,400.0,2015-03-10 17:57:44,0.0,0,0,GB,0.0,0.0,594.12
1825506915,Quark: The Gaming App to Teach Children Science,Video Games,Games,AUD,2013-12-13,15000.0,2013-11-13 18:31:49,5671.03,0,102,AU,5293.05,5069.76,13409.62
970334811,MacroVerse,Film & Video,Film & Video,USD,2012-11-04,1600.0,2012-10-05 19:24:11,0.0,0,0,US,0.0,0.0,1600.0
1229616475,Range2Green Golf,Software,Technology,NOK,2016-12-10,50000.0,2016-10-11 14:46:14,560.0,0,5,NO,24.72,64.51,5759.57
628195225,"""B is for Bicycles"", Bring it to life!",Children's Books,Publishing,USD,2014-12-21,15000.0,2014-11-21 20:52:05,16616.0,1,317,US,16616.0,16616.0,15000.0
2120846495,Legend of Ace - Casino Quest,Mobile Games,Games,USD,2015-03-29,40000.0,2015-02-27 04:01:02,42061.0,1,166,US,42061.0,42061.0,40000.0
74638089,In Translation's first album!,Rock,Music,USD,2012-04-21,200.0,2012-03-03 06:49:02,350.0,1,6,US,350.0,350.0,200.0
1969391840,Chad Vader Season 4,Webseries,Film & Video,USD,2011-09-30,30000.0,2011-08-31 23:00:13,13286.76,0,278,US,13286.76,13286.76,30000.0
770192408,ISOLA STUDIO OF ART,Ready-to-wear,Fashion,EUR,2017-01-20,10000.0,2017-01-03 16:57:25,10049.67,1,58,FR,2991.06,10684.77,10631.96
1617902624,Double Down V6,Conceptual Art,Art,USD,2015-01-12,32.0,2014-12-14 21:00:49,32.0,1,1,US,32.0,32.0,32.0
626997159,Tart Patisserie,Food,Food,USD,2014-10-04,10000.0,2014-09-04 18:03:50,5376.0,0,67,US,5376.0,5376.0,10000.0
1075653181,Ave Roma Premium edition,Tabletop Games,Games,EUR,2016-06-02,20000.0,2016-05-03 11:58:36,73518.0,1,1166,IE,84302.19,82001.92,22307.98
1331670326,David Mason,Apparel,Fashion,USD,2015-03-26,35000.0,2015-02-14 19:19:14,7005.0,0,66,US,7005.0,7005.0,35000.0
1845160359,Green lenses project-senegal,People,Photography,USD,2015-12-30,1000.0,2015-11-20 00:16:51,0.0,0,0,US,0.0,0.0,1000.0
2106410343,Iris Fazio Memorial Tournament,Gaming Hardware,Games,USD,2014-07-25,1100.0,2014-06-25 05:06:43,1665.0,1,27,US,1665.0,1665.0,1100.0
1530235501,UK Sax Sensation Joe Leader's album - 'Healing The Heart',Jazz,Music,GBP,2013-10-10,40000.0,2013-09-10 14:18:55,472.0,0,21,GB,738.02,754.2,63915.12
401599328,LaLa Land by Brian Nash ™,Apparel,Fashion,USD,2015-11-22,4000.0,2015-10-23 00:35:53,6761.0,1,53,US,6761.0,6761.0,4000.0
264849131,El Medico - My first Concert Tour,World Music,Music,USD,2012-10-31,8000.0,2012-09-11 20:15:41,340.0,0,5,US,340.0,340.0,8000.0
1877311418,The Expansion = Troy's Cafe #2,Food,Food,USD,2014-04-17,10000.0,2014-03-18 04:31:02,1451.0,0,28,US,1451.0,1451.0,10000.0
533982010,Forsaken Sanctum MMO,Video Games,Games,USD,2012-04-07,8500.0,2012-03-08 00:36:43,51.0,0,2,US,51.0,51.0,8500.0
1729830830,"Changing Stories, Transforming Lives",Art,Art,USD,2015-04-03,5000.0,2015-03-04 10:36:20,8979.0,1,147,US,8979.0,8979.0,5000.0
1019973506,'Here I Am' Album Completion,Pop,Music,GBP,2016-04-27,8000.0,2016-03-28 12:08:50,51.0,0,2,GB,72.09,74.53,11691.63
1285876163,"ROULER, SONNER [roo-lay, son-nay]",Shorts,Film & Video,USD,2015-01-02,6500.0,2014-12-05 07:01:50,8661.0,1,116,US,8661.0,8661.0,6500.0
1309279181,Lost In Seattle,Photobooks,Photography,USD,2015-06-26,4500.0,2015-05-27 10:45:21,4514.0,1,53,US,4514.0,4514.0,4500.0
822532837,Passion For Baby Fashion,Design,Design,USD,2012-02-26,4000.0,2012-01-27 05:48:38,471.0,0,9,US,471.0,471.0,4000.0
470266411,Rolli the Hand Wrap Roller,Product Design,Design,SGD,2017-11-07,53000.0,2017-09-18 17:32:19,55.0,0,2,SG,0.0,40.43,38959.13
965491723,Hot Sauce 4 Good,Small Batch,Food,USD,2014-06-05,20000.0,2014-05-06 04:33:07,4598.0,0,62,US,4598.0,4598.0,20000.0
1717466241,Meet the Composer | Season Three,Radio & Podcasts,Publishing,USD,2016-06-09,30000.0,2016-05-10 22:08:30,32500.0,1,605,US,32500.0,32500.0,30000.0
1357245079,My Rock n Roll Fantasy,Animation,Film & Video,USD,2015-06-26,5000.0,2015-05-27 22:44:26,6150.0,1,80,US,6150.0,6150.0,5000.0
349061313,Boston Taps Web Series,Webseries,Film & Video,USD,2012-06-02,30000.0,2012-05-03 01:21:05,1010.0,0,2,US,1010.0,1010.0,30000.0
430375100,Pigeon Run (iOS/Android),Video Games,Games,CAD,2014-06-05,500.0,2014-05-06 01:56:25,5.0,0,1,CA,4.56,4.58,457.71
1664625349,Simple Bracket,Apps,Technology,USD,2013-03-06,10000.0,2013-02-05 16:10:16,12443.9,1,1211,US,12443.9,12443.9,10000.0
1502073766,Replicants! The Card Game,Tabletop Games,Games,USD,2017-03-02,500.0,2017-01-31 00:36:25,1170.0,1,26,US,0.0,1170.0,500.0
1357721518,I'm also making potato salad.,Vegan,Food,USD,2014-08-06,9.0,2014-07-07 21:15:17,20.0,1,2,US,20.0,20.0,9.0
745226281,Help support our University Fashion Design Degree show,Fashion,Fashion,GBP,2014-04-11,1000.0,2014-02-22 09:43:24,1000.0,1,11,GB,1665.05,1673.14,1673.14
1369453005,Awakening Her - A Book For Men,Nonfiction,Publishing,EUR,2016-04-10,16000.0,2016-03-11 11:11:37,7123.0,0,76,AT,7821.1,8037.6,18054.41
1014686065,Publish Poor Millionaires by Nathan Roberts & Michael Kimpur,Nonfiction,Publishing,USD,2014-08-09,5000.0,2014-07-07 04:53:18,5294.0,1,75,US,5294.0,5294.0,5000.0
592107960,A Painting exhibition in Cyprus,Painting,Art,USD,2017-12-18,3000.0,2017-11-18 18:25:02,6276.0,1,20,US,2101.0,6276.0,3000.0
2018089417,Around America in 80 Days,Documentary,Film & Video,USD,2012-01-02,200000.0,2011-11-29 05:15:05,5.0,0,1,US,5.0,5.0,200000.0
1163240768,GOLIATH - A Robot Prison Sci-Fi Thriller,Shorts,Film & Video,USD,2013-07-05,7000.0,2013-06-05 16:46:04,8075.11,1,234,US,8075.11,8075.11,7000.0
470118088,"MiStand: Elegant Stand for iPhone, iPad & Android devices!",Design,Design,GBP,2013-11-21,5000.0,2013-09-23 21:03:09,26431.0,1,558,GB,42311.74,42820.58,8100.45
1416363043,My Vegan Recipes for Life,Vegan,Food,USD,2016-10-30,200.0,2016-09-30 18:15:25,13.0,0,1,US,0.0,13.0,200.0
1645898079,Flex Timer - Bluetooth Enabled Interval Training Wall Clock,Hardware,Technology,CAD,2015-08-10,5000.0,2015-07-10 17:36:40,7000.0,1,36,CA,5502.23,5366.45,3833.18
1018251181,Bully United Clothing,Fashion,Fashion,USD,2015-05-25,5000.0,2015-05-15 00:40:13,600.0,0,1,US,600.0,600.0,5000.0
1526347383,The Afghanistan Project,Painting,Art,USD,2011-11-21,5000.0,2011-10-22 23:11:40,5270.0,1,39,US,5270.0,5270.0,5000.0
1692643231,Blooms Privé: The Next Evolution of Underwear,Apparel,Fashion,USD,2017-08-27,11111.0,2017-06-28 02:50:54,87440.0,1,1033,US,2220.0,87440.0,11111.0
2039464662,"Hannah: Love, Freedom & Buddhism",Documentary,Film & Video,GBP,2013-07-06,40000.0,2013-05-31 18:16:50,53752.32,1,583,GB,81336.8,81211.58,60433.92
1045376820,Strange but True,Film & Video,Film & Video,USD,2013-07-01,5000.0,2013-06-01 01:46:45,0.0,0,0,US,0.0,0.0,5000.0
312100972,Homersville,Children's Books,Publishing,USD,2017-05-23,30000.0,2017-04-23 20:31:49,90.0,0,3,US,0.0,90.0,30000.0
1316296118,Steel Barrel Taproom & Brewery Incubator,Food,Food,USD,2016-05-03,25000.0,2016-04-01 20:04:47,14805.0,0,68,US,14805.0,14805.0,25000.0
1073295253,"NEW CHILDREN'S SERIES ""A FAIRY'S TALE""",Film & Video,Film & Video,USD,2011-04-08,50000.0,2011-03-08 03:13:49,680.0,0,6,US,680.0,680.0,50000.0
1408974225,Art craft bespoke metal Gate,DIY,Crafts,GBP,2016-08-15,3200.0,2016-07-16 21:11:10,1.0,0,1,GB,0.0,1.31,4188.15
1722425786,"Archive: Historical People, Places, and Events for RPGs",Tabletop Games,Games,USD,2017-06-06,6100.0,2017-05-02 01:04:44,7596.0,1,370,US,1110.0,7596.0,6100.0
1065781445,Trismac - Break The Rules (Mixtape) Promo Fund,Hip-Hop,Music,USD,2015-04-27,275.0,2015-04-23 22:04:46,0.0,0,0,US,0.0,0.0,275.0
485859591,Save the planet beautifully with reclaimed wood!,Textiles,Art,USD,2017-06-15,10000.0,2017-05-16 23:34:28,626.0,0,5,US,0.0,626.0,10000.0
2026658870,"Avantgarb{age}, The Art in Wearing Trash, photo exhibit BA",Photography,Photography,USD,2011-03-19,1300.0,2011-02-12 23:00:48,1350.0,1,15,US,1350.0,1350.0,1300.0
828992232,"Another Sign, The Musical",Theater,Theater,USD,2011-10-29,20000.0,2011-08-30 14:44:42,20227.0,1,164,US,20227.0,20227.0,20000.0
1868067343,Functional Art,Product Design,Design,USD,2016-08-12,914.0,2016-07-22 23:05:22,1.0,0,1,US,0.0,1.0,914.0
1883337475,Forever Imprintz,Graphic Design,Design,USD,2014-05-18,2500.0,2014-04-18 01:17:19,0.0,0,0,US,0.0,0.0,2500.0
283353786,New tools to reopen wood shop,Woodworking,Crafts,USD,2017-02-06,10000.0,2017-01-20 13:46:56,0.0,0,0,US,0.0,0.0,10000.0
831922803,Black Ice Magazine - Better Futures Press,Fiction,Publishing,USD,2016-12-13,250.0,2016-11-13 22:17:36,278.0,1,16,US,50.0,278.0,250.0
1802672161,"""So You Think You can Paint?""",Painting,Art,USD,2012-10-05,20000.0,2012-08-29 23:09:03,1236.0,0,32,US,1236.0,1236.0,20000.0
248816374,Postcards From Japan,Painting,Art,USD,2016-07-01,750.0,2016-06-01 17:04:18,1654.0,1,55,US,1654.0,1654.0,750.0
1106597046,"Acoustic Eyewear - Sustainable, Wood and Bamboo Sunglasses",Accessories,Fashion,USD,2015-09-05,6000.0,2015-08-14 15:17:39,2542.0,0,38,US,2542.0,2542.0,6000.0
999986353,Walls of Remedy- New lesbian Romantic Comedy feature unlike any other!!,Narrative Film,Film & Video,USD,2010-08-16,15000.0,2010-07-01 19:40:30,20.0,0,1,US,20.0,20.0,15000.0
665169881,The Dead Reckoning,Film & Video,Film & Video,USD,2012-11-27,100000.0,2012-10-28 13:27:14,371.0,0,6,US,371.0,371.0,100000.0
1235848685,"Drunkin Pirate Brewing Co.  (Brewing, Tasting, & Classes)",Food,Food,USD,2012-02-29,8000.0,2011-12-31 02:51:55,100.0,0,6,US,100.0,100.0,8000.0
1086642554,A challenge from you to me - unique drawing for you,Illustration,Art,USD,2015-09-06,500.0,2015-08-07 02:44:59,1046.0,1,25,US,1046.0,1046.0,500.0
1188698389,thegullyproject,Apparel,Fashion,USD,2015-08-03,5000.0,2015-07-04 15:01:05,395.0,0,5,US,395.0,395.0,5000.0
1840353802,BLOCK: creates social moments with people around you,Product Design,Design,EUR,2014-07-01,30000.0,2014-06-18 05:53:23,3.0,0,3,NL,4.06,4.08,40764.19
1489539824,"Reflecting Adrianne, a new short film.",Film & Video,Film & Video,USD,2013-03-13,10000.0,2013-02-11 13:59:39,17090.0,1,199,US,17090.0,17090.0,10000.0
332555279,Sweetheart's bakery,Food,Food,USD,2016-08-31,5000.0,2016-08-01 01:00:19,0.0,0,0,US,0.0,0.0,5000.0
272765535,You Are a Superstar!,Nonfiction,Publishing,USD,2014-05-11,75000.0,2014-03-12 02:59:49,0.0,0,0,US,0.0,0.0,75000.0
1968292333,Out of the Classic Blue Period / RE-CLASSIC STUDIES,Classical Music,Music,JPY,2017-11-19,1500000.0,2017-10-20 17:34:06,221764.0,0,21,JP,438.25,1991.77,13472.25
1980715642,"Be a part of ""RISES"" - the new album by SERIS",Rock,Music,USD,2012-02-03,7500.0,2011-12-05 22:37:39,7866.33,1,67,US,7866.33,7866.33,7500.0
1843400832,Ultimate Hot Chilli Collection - Taste the real hotness!,Food,Food,EUR,2016-09-17,2500.0,2016-07-19 10:52:50,13186.8,1,361,IT,104.02,14787.72,2803.51
912022395,Norwegian Calendar,Calendars,Publishing,NOK,2015-04-29,6000.0,2015-04-09 21:19:12,50.0,0,1,NO,6.22,6.69,802.56
149607232,epicast: la mejor app de música en streaming,Apps,Technology,EUR,2015-07-02,25000.0,2015-06-02 07:34:06,0.0,0,0,ES,0.0,0.0,27739.87
58984273,Jumping Jacks Indoor Playground & Mini Golf,Live Games,Games,USD,2015-09-26,5000.0,2015-08-27 16:15:40,0.0,0,0,US,0.0,0.0,5000.0
1036451893,"Big Picture Calendar Poster 2016, 365 different colors",Design,Design,GBP,2015-12-01,1000.0,2015-11-05 20:03:24,66.0,0,3,GB,101.78,99.92,1513.96
781932407,Halloween Block Party!,Live Games,Games,USD,2015-11-01,700.0,2015-10-09 01:57:18,700.0,1,16,US,700.0,700.0,700.0
1425758656,Podere Di Valli Bio Restaurant,Farms,Food,EUR,2015-10-18,40000.0,2015-09-18 14:43:09,0.0,0,0,IT,0.0,0.0,44336.07
2132327820,Humanity's Evolution,Film & Video,Film & Video,USD,2011-08-29,12500.0,2011-06-30 09:11:24,55.0,0,2,US,55.0,55.0,12500.0
893686763,Social Anxiety -- A Web Series,Webseries,Film & Video,USD,2011-10-25,2000.0,2011-09-28 18:15:50,2025.0,1,34,US,2025.0,2025.0,2000.0
1989951979,The NEERD comic/video project,Comics,Comics,USD,2013-03-18,2000.0,2013-02-01 23:51:41,561.0,0,18,US,561.0,561.0,2000.0
594801976,The Tactful (Tactical) Pen & Tool: A Unique EDC For Life,Product Design,Design,USD,2015-12-11,10000.0,2015-10-22 22:19:02,21727.0,1,260,US,21727.0,21727.0,10000.0
850500822,Being Patient,Plays,Theater,GBP,2014-07-31,2000.0,2014-07-01 00:41:41,2170.99,1,72,GB,3698.24,3652.84,3365.13
822300407,"Faintly's New Album, and Our Own Studio to Make It In.",Indie Rock,Music,USD,2013-05-06,20000.0,2013-04-01 19:50:59,5425.0,0,72,US,5425.0,5425.0,20000.0
1770022235,Seep City — San Francisco Water Explorations Book & Map,Nonfiction,Publishing,USD,2015-04-30,7200.0,2015-04-02 18:44:49,10775.0,1,207,US,10775.0,10775.0,7200.0
1964892534,"Get Lost: A first-life, multi-level, maze challenge.",Games,Games,USD,2014-04-11,120000.0,2014-02-25 21:51:38,370.0,0,15,US,370.0,370.0,120000.0
706087498,The Detective: a Film Noir/Horror comic book experience,Comics,Comics,USD,2011-03-01,3800.0,2011-01-30 04:09:54,65.0,0,5,US,65.0,65.0,3800.0
1807823143,You're A Match,Film & Video,Film & Video,USD,2012-08-13,50000.0,2012-06-14 16:41:58,0.0,0,0,US,0.0,0.0,50000.0
